F1,TS222,TS223,TS224,TS225,TS226,TS227,TS228,TS230,TS231,TS232,TS233,TS234,TS235,TS236,TS237,TS239,TS240,TS241,TS242,TS243,TS244,TS245,TS246,TS247
cg01760983,0.122686214,0.094619595,0.083577999,0.077012004,0.072472292,0.078300371,0.077430545,0.089905543,0.087438575,0.10930738,0.076666828,0.073268139,0.066327227,0.167282689,0.102573085,0.111196611,0.081323044,0.080862516,0.07781578,0.156394189,0.071045727,0.102231689,0.07857891,0.090980069
cg01787285,0.319021908,0.373711199,0.381183304,0.393831886,0.338378349,0.407064059,0.363770407,0.3997445,0.404062901,0.348907682,0.415675817,0.405815075,0.403611828,0.356137091,0.32445087,0.407501285,0.384993599,0.408883478,0.420678252,0.346252117,0.441074003,0.381367883,0.40912604,0.351099949
cg01794103,0.042198622,0.055702293,0.05381457,0.082379592,0.060013838,0.052826355,0.055979246,0.061148051,0.0594319,0.073133586,0.053670824,0.062180868,0.054742765,0.054110843,0.056025426,0.055855062,0.048459581,0.057020476,0.051266923,0.048290021,0.07469382,0.050254654,0.053995735,0.069299828
cg01803059,0.16608667,0.183934465,0.13653558,0.135545797,0.135459323,0.131656962,0.161406522,0.16009365,0.187310266,0.144563985,0.118688972,0.143955297,0.125084245,0.119545519,0.159951039,0.166374773,0.144464229,0.194078886,0.149719605,0.192308302,0.123182881,0.178694472,0.162708888,0.133441555
cg01823541,0.208603685,0.184871527,0.168646926,0.177670005,0.188875018,0.15578632,0.175173118,0.178248897,0.170357038,0.200441799,0.165743659,0.163483994,0.173819877,0.191465531,0.190668083,0.18100448,0.203325829,0.196884483,0.195548794,0.197846611,0.170708405,0.220674521,0.207368922,0.169086218
cg01832712,0.326227806,0.330753394,0.257272514,0.288470505,0.254663432,0.251291883,0.297372082,0.296933382,0.336595154,0.305611426,0.253486478,0.26852405,0.249141375,0.256950486,0.291882005,0.302178877,0.262366155,0.328919054,0.280014037,0.365751719,0.274563752,0.331501095,0.311804771,0.308925964
cg01880463,0.193705515,0.220315252,0.180654823,0.184111229,0.202127176,0.177813398,0.159264503,0.16611744,0.190507347,0.21433452,0.171899246,0.212185461,0.212933165,0.284284867,0.253186459,0.224854154,0.222008614,0.21344639,0.186031331,0.246776355,0.178254297,0.262698646,0.206184501,0.220562958
cg01919999,0.453178724,0.437781905,0.364805384,0.386213368,0.392365981,0.381955403,0.430198702,0.394327808,0.391998833,0.411993639,0.372558341,0.379222956,0.339072228,0.379338192,0.414963451,0.41000189,0.428526335,0.422830324,0.351805865,0.490499026,0.363292632,0.4545864,0.395526295,0.381673989
cg01923089,0.301385659,0.356194218,0.315640479,0.306781958,0.313666957,0.269510365,0.293513822,0.318632473,0.35970058,0.314014272,0.290136881,0.320404302,0.298344832,0.374124753,0.330500563,0.358047043,0.355126456,0.38351551,0.307533387,0.391068451,0.296819351,0.395849673,0.34999166,0.339556243
cg01968525,0.229065773,0.229496105,0.225453777,0.232031759,0.213119496,0.207634775,0.221750123,0.233648863,0.23743878,0.229451886,0.207005735,0.224262157,0.202603845,0.24907337,0.243773055,0.232875932,0.235839358,0.26413202,0.235826093,0.268880315,0.200148026,0.248478155,0.250288806,0.216935016
cg01986630,0.264907029,0.258528595,0.299896061,0.270228871,0.278380262,0.291275263,0.242378501,0.259510097,0.22744258,0.238271105,0.269729889,0.258902795,0.281027629,0.222954047,0.253267572,0.251330377,0.240664708,0.228427388,0.298699822,0.199636176,0.28608999,0.2328259,0.238168273,0.253127361
cg01994290,0.201915609,0.190044875,0.235509603,0.172362623,0.203524563,0.18371369,0.172779145,0.207825903,0.233581324,0.197586177,0.165501512,0.214842424,0.172737351,0.310332993,0.237218473,0.22659116,0.266038021,0.280029996,0.208462921,0.275924519,0.224975306,0.27563846,0.207905872,0.240110425
cg02001279,0.620001565,0.608948934,0.64229811,0.602011915,0.623292277,0.594112981,0.694789108,0.654459613,0.643622819,0.62079128,0.617550668,0.636725091,0.574605958,0.666894325,0.574874494,0.654473162,0.634520595,0.608628394,0.568746804,0.656743806,0.590266438,0.627481545,0.614472146,0.622506527
cg02003183,0.104276139,0.115867959,0.130254255,0.143252044,0.118126125,0.128330641,0.095169631,0.146660205,0.110462783,0.134725959,0.130297266,0.095749018,0.103503469,0.094891607,0.107428334,0.108560786,0.0900758,0.084690789,0.145383339,0.093715994,0.126624985,0.095116529,0.0935811,0.100893443
cg02032125,0.673552509,0.646061595,0.677250848,0.657266167,0.648498414,0.662848102,0.634605247,0.677972039,0.662923412,0.660842834,0.628146761,0.65050868,0.649088474,0.67288864,0.667997943,0.640358601,0.670830839,0.701436418,0.674705669,0.705196928,0.639668981,0.687967958,0.623845658,0.690705315
cg02053964,0.037038072,0.038272815,0.027878931,0.041632238,0.037185105,0.022384471,0.036297494,0.026429847,0.032354159,0.044134375,0.021347382,0.031868397,0.030246679,0.032214281,0.034644735,0.035034001,0.024832713,0.028940198,0.027588331,0.032847884,0.041210127,0.037885927,0.032432154,0.029659375
cg02058870,0.493683323,0.466790094,0.473784272,0.44080483,0.443941726,0.448835392,0.505515601,0.497471339,0.487636193,0.445014142,0.407870063,0.493532392,0.417127178,0.492703215,0.458714437,0.537041076,0.451685773,0.495714625,0.466095169,0.474590582,0.442897102,0.551014925,0.474901223,0.51381422
cg02068690,0.4505381,0.451484541,0.490311408,0.466324417,0.461708712,0.491118898,0.460128843,0.471160469,0.44691508,0.447117692,0.456414028,0.491690511,0.468882715,0.402777438,0.417762558,0.448616555,0.413395072,0.410120928,0.503891596,0.416088419,0.506531771,0.43192238,0.462679812,0.46899505
cg02185052,0.274070222,0.229346335,0.214461388,0.212141648,0.226452315,0.194091581,0.229477609,0.221140384,0.21338231,0.220321061,0.195810423,0.177060349,0.213095532,0.298049465,0.260534174,0.210712294,0.242109058,0.221709999,0.225763085,0.290681335,0.198198566,0.275827221,0.203652687,0.194348578
cg02192117,0.153727444,0.13402039,0.137754178,0.13592941,0.156563433,0.145578689,0.131008802,0.129293905,0.13801713,0.13747272,0.121625062,0.127757676,0.136298915,0.201749004,0.182650152,0.136219829,0.167287351,0.14198003,0.139810022,0.164153117,0.130252715,0.180212742,0.136075827,0.137851821
cg02215357,0.506276456,0.377780711,0.452587389,0.472554379,0.386343031,0.454100849,0.473912579,0.501456043,0.491855057,0.420015322,0.390308342,0.453837013,0.416553521,0.391272434,0.408011447,0.458084476,0.463139918,0.437559335,0.408370742,0.495625557,0.52068523,0.405304786,0.48672467,0.412301136
cg02224002,0.551370482,0.577892193,0.552039652,0.556617457,0.571841716,0.569520757,0.564547026,0.580146768,0.564461434,0.579005004,0.588422791,0.534258431,0.542566037,0.566122703,0.53390213,0.577479982,0.538103319,0.552232722,0.58002765,0.562383384,0.585967226,0.555744348,0.528476346,0.562982806
cg02237342,0.102770569,0.111586735,0.079802922,0.116015758,0.111131062,0.085811867,0.098452873,0.103452303,0.096061551,0.126556903,0.09092584,0.080616768,0.109210904,0.078434945,0.08470063,0.108548354,0.06824486,0.073087568,0.092530062,0.092167591,0.102995292,0.106418963,0.086045222,0.109902178
cg02243522,0.465528314,0.459174266,0.544185704,0.497484124,0.486574251,0.550314599,0.488010021,0.50957501,0.462132355,0.476714471,0.532128921,0.513917317,0.520121172,0.487779719,0.469963463,0.479717968,0.48587696,0.448119072,0.518072543,0.456807375,0.522491485,0.447703686,0.481388966,0.473426462
cg02256631,0.099071172,0.134697382,0.11550694,0.10464578,0.108699106,0.12837337,0.093540643,0.099836913,0.109680882,0.129139706,0.12889787,0.114980036,0.155584673,0.1423547,0.11155037,0.149625526,0.130840684,0.126233927,0.104630312,0.120237001,0.111594352,0.147079169,0.096246796,0.10778684
cg02277530,0.207145278,0.205366241,0.242071098,0.217786549,0.206410725,0.245296978,0.198428524,0.241826147,0.221562842,0.218192264,0.185415284,0.186212186,0.208836567,0.170379615,0.178642515,0.210411954,0.170842647,0.237714994,0.252788376,0.220373264,0.238266457,0.173004239,0.208826495,0.197823059
cg02341571,0.614906331,0.616357752,0.590002861,0.586884704,0.615632622,0.615024383,0.617696831,0.614860354,0.603761232,0.608497783,0.611012391,0.586272,0.609754416,0.570245063,0.564957562,0.620819086,0.565060311,0.611229384,0.614430811,0.585245041,0.631993988,0.564672058,0.599167863,0.604479076
cg02343275,0.234303892,0.235584978,0.218581871,0.230169206,0.22287494,0.21373349,0.239399607,0.254434908,0.240372498,0.220817055,0.206101985,0.237631856,0.220415566,0.218538767,0.211996699,0.24663537,0.218960529,0.258366933,0.269116629,0.28143245,0.218405256,0.261449029,0.277419262,0.223136123
cg02355868,0.098685517,0.109233949,0.101527042,0.137692367,0.133072358,0.125192423,0.108852226,0.116772913,0.113625144,0.137347252,0.109847256,0.117298695,0.109691188,0.097148627,0.103236469,0.123361676,0.103745785,0.093198105,0.112758185,0.099289013,0.104048862,0.109616564,0.100021417,0.102585177
cg02358862,0.116909296,0.113928221,0.104476776,0.118888984,0.109734612,0.110475831,0.11027888,0.108829828,0.1133973,0.13001241,0.108513556,0.12132357,0.122526554,0.107364275,0.104100221,0.117647203,0.098067924,0.096792237,0.111392681,0.112371962,0.115472874,0.109617778,0.11337974,0.117025253
cg02368508,0.536425707,0.525801683,0.661086488,0.590577608,0.613285483,0.664281464,0.588488314,0.629001065,0.585443936,0.573231131,0.617291289,0.646205596,0.624904877,0.531759419,0.552176764,0.562141235,0.565510766,0.568960818,0.651691204,0.569137407,0.630643082,0.504672085,0.62658467,0.542444932
cg02391509,0.183774416,0.16852292,0.192374078,0.153380334,0.15782559,0.162425403,0.139290818,0.168156493,0.158458305,0.149422895,0.17198252,0.161474063,0.166745538,0.292518281,0.2282473,0.207710455,0.227372424,0.197573997,0.182002817,0.255379555,0.205056898,0.183049656,0.1700671,0.185988666
cg02413874,0.097669134,0.108192121,0.103021577,0.117477644,0.12098659,0.102889631,0.097455661,0.10546199,0.103563118,0.130634148,0.120055111,0.103409145,0.115702975,0.105397262,0.119891542,0.12476195,0.114211685,0.093730718,0.09856672,0.097853612,0.115863415,0.11839938,0.122700291,0.108640194
cg02499214,0.144898701,0.137338406,0.124228157,0.168071426,0.130360153,0.118323333,0.117468972,0.135698435,0.118146331,0.177207508,0.132688857,0.1003087,0.11907998,0.100606213,0.150899088,0.137137459,0.093347479,0.105724734,0.121343335,0.10740112,0.157977814,0.121609412,0.144260286,0.162427286
cg02508743,0.408676113,0.402924085,0.432975657,0.458401151,0.409610212,0.398317794,0.385014351,0.444474291,0.41237024,0.42833244,0.399317732,0.415853874,0.408505108,0.397732386,0.414675713,0.403195532,0.37138758,0.418020085,0.438450429,0.396683561,0.424818693,0.381812331,0.42188453,0.430884105
cg02522196,0.148828011,0.110550853,0.099514279,0.099515656,0.117998469,0.077831975,0.167706074,0.126280082,0.154712204,0.154585562,0.073926638,0.13004667,0.100013749,0.157469315,0.087211941,0.144333715,0.129861229,0.120928541,0.117941394,0.179955311,0.130904101,0.142888477,0.109958571,0.103698675
cg02536838,0.343804884,0.307517586,0.310417111,0.293756818,0.32357831,0.334006549,0.309229938,0.361481634,0.390417282,0.34029423,0.304749153,0.337725148,0.268013788,0.3765006,0.336832233,0.352243551,0.344801886,0.370205844,0.305557263,0.41190662,0.28811072,0.363333995,0.344907941,0.379304215
cg02549492,0.106964494,0.140977127,0.099054078,0.116904078,0.101517953,0.097618222,0.107240007,0.111304061,0.120365124,0.133016692,0.106549471,0.122127641,0.10762614,0.118316397,0.122639893,0.115221615,0.143552229,0.139809615,0.104601524,0.136699311,0.106826672,0.131648741,0.118203339,0.123160745
cg02558026,0.137136005,0.127268382,0.109203896,0.161434378,0.120632732,0.132485434,0.117821421,0.139296047,0.115630962,0.146203923,0.111340674,0.108022799,0.136505337,0.088065266,0.094945652,0.127719497,0.089922224,0.098279773,0.113349446,0.111121318,0.161961765,0.102806813,0.137982824,0.150635125
cg02593381,0.57824089,0.57073578,0.563572581,0.53616252,0.60499807,0.549984776,0.540295337,0.554047815,0.582531105,0.529362931,0.574821453,0.541622146,0.556381334,0.558325409,0.540975218,0.550314749,0.555423883,0.564144636,0.574707223,0.555013904,0.580122257,0.545598916,0.545186412,0.5465531
cg02606840,0.267663366,0.218448732,0.191036313,0.237763634,0.225921626,0.222820226,0.264316459,0.228340223,0.192972272,0.285277384,0.195739046,0.204165185,0.239704615,0.174027665,0.238591657,0.248408567,0.180085677,0.206683586,0.233804284,0.226746835,0.266593778,0.260512601,0.238838301,0.253508935
cg02609337,0.097038257,0.080435841,0.071757706,0.089131104,0.097992536,0.083867406,0.089121273,0.079535833,0.071707734,0.11580388,0.089057361,0.063360218,0.084928095,0.07908962,0.084379022,0.097013447,0.066616243,0.076370522,0.07691525,0.092980175,0.088096583,0.083841202,0.074621044,0.093374024
cg02617388,0.436686821,0.473157258,0.490559865,0.466006275,0.50568588,0.445135756,0.412830179,0.443990941,0.457671904,0.452280119,0.484424831,0.488060117,0.495369615,0.536542571,0.504534172,0.451670084,0.507814802,0.468257657,0.469996425,0.483277093,0.463936355,0.460457852,0.457611252,0.495718789
cg02716826,0.544085993,0.576047738,0.580772084,0.563769396,0.557117989,0.619640762,0.608111829,0.588253417,0.583375048,0.571957028,0.569153382,0.617220554,0.560117185,0.592683569,0.569502607,0.621106471,0.592802308,0.597493064,0.564862266,0.595499102,0.610092906,0.574246088,0.571548802,0.557519208
cg02720566,0.162612556,0.170343664,0.156427673,0.182770487,0.18112427,0.16431745,0.171910413,0.161549138,0.161442208,0.198565891,0.15820605,0.165828695,0.179566839,0.141655866,0.16148864,0.17849984,0.149403324,0.145868643,0.161825091,0.146709243,0.179189168,0.154879787,0.173311596,0.183619893
cg02734358,0.603821015,0.5811989,0.650480936,0.606168832,0.621774902,0.643634729,0.67685507,0.63369403,0.632665123,0.574303922,0.547776096,0.61759699,0.591474216,0.555622595,0.558882528,0.637541649,0.611452193,0.630064883,0.570313573,0.611767935,0.634910107,0.565703391,0.603510123,0.574871978
cg02739870,0.433374228,0.436485503,0.382385233,0.426873501,0.410056018,0.358036833,0.376150234,0.417271975,0.427191895,0.41876854,0.347383916,0.408733187,0.379087899,0.450011271,0.458453831,0.432383764,0.447073051,0.449258349,0.385726513,0.471301293,0.379509264,0.483898818,0.440740078,0.412234355
cg02757667,0.572833947,0.503240262,0.594627749,0.5066938,0.545333143,0.581321396,0.552850113,0.569980727,0.516486069,0.511359965,0.514180696,0.556252667,0.552018544,0.502634464,0.514295136,0.51513489,0.537030759,0.529322195,0.550303196,0.533014538,0.531697684,0.517403475,0.541738828,0.519806291
cg02758236,0.213082216,0.183735368,0.148922082,0.167876055,0.184273619,0.147530927,0.148115477,0.171740703,0.204187646,0.198402417,0.132280655,0.198120457,0.150990018,0.214179001,0.251048221,0.223474695,0.18020162,0.231701703,0.217544585,0.260565408,0.154179036,0.269353716,0.228214821,0.212036329
cg02766482,0.381450308,0.353067957,0.301507989,0.296648032,0.326639808,0.248111841,0.350295879,0.324058051,0.375637143,0.375363071,0.286094928,0.379302278,0.356142576,0.390738277,0.298164629,0.365017491,0.366536734,0.330202033,0.302125927,0.415870207,0.347510143,0.361661504,0.323882352,0.377943198
cg02767068,0.471593063,0.480933524,0.483834705,0.492648842,0.466200416,0.488834,0.501565759,0.499869163,0.501287761,0.465886436,0.486021597,0.475029024,0.468120467,0.442312416,0.464436098,0.486580945,0.481281702,0.45747052,0.479144518,0.460801494,0.507296524,0.462780733,0.467178172,0.489448821
cg02779913,0.381713216,0.333059693,0.399885414,0.340488883,0.351276288,0.311166755,0.31699632,0.347656193,0.363733291,0.343233352,0.328044596,0.347436762,0.305234753,0.318640283,0.389346137,0.385075109,0.324682868,0.355648301,0.389238902,0.406233761,0.316449879,0.377506771,0.351816107,0.360072735
cg02789362,0.412749862,0.366350658,0.424075243,0.377676244,0.420057644,0.412770133,0.407929606,0.422650063,0.388112268,0.387772324,0.398765595,0.429661569,0.43668155,0.410483183,0.394933404,0.382146813,0.405357241,0.414763992,0.412109784,0.407294382,0.388532054,0.411238842,0.416341814,0.409274678
cg02835823,0.479972771,0.480274659,0.550189587,0.565873974,0.545039549,0.601143967,0.50858461,0.535183398,0.505705179,0.483905295,0.584963293,0.555980329,0.556982206,0.471550007,0.44041491,0.524477985,0.502727841,0.465900201,0.593784834,0.439394252,0.592563061,0.477002474,0.5198105,0.484608379
cg02851793,0.170557909,0.097787394,0.118574718,0.109409086,0.137553305,0.133543944,0.176071557,0.137424933,0.161659508,0.140981278,0.127675732,0.149842863,0.138033095,0.148696925,0.142859351,0.115689496,0.140990485,0.160343171,0.140210332,0.194424816,0.166603571,0.17232544,0.16527292,0.159464214
cg02855207,0.521407792,0.491892822,0.526050921,0.49173702,0.482919431,0.535020918,0.440759952,0.508821079,0.499132046,0.472331666,0.478861382,0.51532888,0.495358919,0.505797447,0.515313949,0.529156854,0.504471719,0.472377995,0.508730016,0.462446612,0.544061123,0.47340969,0.46775805,0.516553281
cg02905828,0.091138232,0.077612698,0.085330095,0.084489387,0.082790413,0.098811679,0.076331693,0.07653873,0.084917713,0.083823523,0.083878232,0.084379044,0.08795206,0.128075683,0.089874138,0.077699917,0.108875643,0.106533814,0.088367966,0.112598346,0.10711324,0.114089251,0.077284484,0.09163358
cg02916283,0.536659021,0.531571178,0.570406314,0.514740133,0.572269327,0.590260451,0.569042603,0.552493249,0.542413984,0.50453861,0.561768309,0.556802333,0.571167871,0.597267666,0.515494552,0.552972952,0.54820446,0.491086676,0.505452452,0.502376944,0.598357476,0.529083257,0.505782182,0.536777399
cg02916962,0.201541811,0.187942816,0.165170876,0.183093082,0.153403892,0.179479449,0.160976435,0.173028356,0.173136061,0.184351835,0.154532935,0.176778445,0.167251982,0.244573363,0.220165493,0.172887205,0.187324906,0.190115992,0.188388702,0.207356448,0.163634232,0.216710504,0.179291098,0.191193065
cg02929431,0.45734904,0.416361794,0.455236872,0.468681434,0.462776438,0.501000754,0.4931753,0.449339511,0.473184069,0.468161638,0.4839877,0.453118464,0.508843539,0.381323307,0.407034162,0.447003494,0.408562831,0.429460844,0.477110492,0.398768784,0.507322796,0.384283565,0.447598317,0.446981563
